1491021900,1087.3,1087.71,1087.3,1087.7,2.83719628
1491021960,1087.69,1087.72,1087.69,1087.72,1.5965335
1491022020,1087.12,1087.73,1087.7,1087.15,2.2665089099999998
1491022080,1087.61,1087.69,1087.61,1087.69,0.45439999999999997
1491022140,1087.38,1087.72,1087.68,1087.71,2.1612
1491022260,1087.7,1087.71,1087.71,1087.7,2.1444000000000005
1491022320,1087.29,1087.73,1087.7,1087.73,1.2969397200000001
1491022380,1087.7,1087.73,1087.7,1087.73,0.93767009
1491022440,1087.7,1087.73,1087.71,1087.73,4.26213228
1491022500,1087.72,1087.73,1087.73,1087.73,4.0573212199999995
1491022560,1087.73,1087.73,1087.73,1087.73,0.8612
1491022620,1085.45,1087.73,1087.73,1087.14,6.200691579999999
1491022680,1087.37,1087.52,1087.46,1087.39,1.3172000000000001
1491022740,1085.29,1087.68,1085.83,1087.68,2.9246
1491022800,1087.43,1087.91,1087.43,1087.91,2.0063000000000004
1491022860,1087.31,1087.91,1087.31,1087.91,0.6622
1491022920,1087.91,1087.92,1087.91,1087.92,0.6282000000000001
1491022980,1087.92,1088.53,1087.92,1088.53,1.3954000000000002
1491023040,1088.51,1088.53,1088.51,1088.53,0.9802
1491023160,1088.49,1088.5,1088.49,1088.5,0.5727
1491023220,1088.45,1088.54,1088.45,1088.54,1.6768
1491023280,1088.48,1088.5,1088.5,1088.48,0.21030000000000001
1491023340,1088.28,1088.47,1088.28,1088.45,1.5526944400000002
1491023400,1088.42,1088.49,1088.49,1088.42,0.40564717
1491023460,1088.42,1088.42,1088.42,1088.42,1.4438
1491023520,1088.4,1088.42,1088.4,1088.42,2.11850156
1491023580,1088.3,1088.31,1088.3,1088.31,0.47040000000000004
1491023640,1088.3,1088.31,1088.3,1088.31,0.5591
1491023700,1088.3,1088.38,1088.3,1088.38,5.062200000000001
1491023760,1088.3,1088.3,1088.3,1088.3,1.0012
1491023820,1088.3,1088.3,1088.3,1088.3,1.9914
1491023880,1088.3,1088.31,1088.3,1088.31,0.7135
1491023940,1088.29,1088.42,1088.31,1088.36,2.0999
1491024000,1088.37,1088.41,1088.37,1088.41,0.21800509
1491024060,1086.13,1088.39,1088.38,1086.13,1.4814999999999998
1491024120,1084.3,1086.18,1086.18,1085.05,5.287431949999999
1491024180,1084.86,1086.63,1085.08,1086.63,2.5101999999999998
1491024240,1086.29,1086.55,1086.29,1086.55,0.7687999999999999
1491024300,1086.59,1087.29,1086.59,1087.29,0.8983
1491024360,1086.99,1087.35,1086.99,1087.35,0.41910000000000003
1491024420,1086.41,1086.41,1086.41,1086.41,0.1301
1491024480,1087.32,1087.84,1087.32,1087.84,1.6859
1491024540,1086.36,1087.8,1086.84,1087.8,1.0706000000000002
1491024600,1086.36,1087.87,1086.79,1087.87,5.19400047
1491024660,1084.96,1087.5,1086.86,1087.5,2.0035000000000003
1491024720,1080.5,1085.08,1085.08,1081.39,40
1491024780,1082.22,1084.64,1084.18,1084.64,5.87441753
1491024840,1083.74,1084.6,1084.6,1083.74,1.7931
1491024900,1084.08,1085.09,1084.08,1085.09,1.8713
1491024960,1085.09,1085.84,1085.09,1085.24,0.8392000000000001
1491025020,1085.26,1087.86,1085.26,1086.64,1.74226978
1491025080,1086.66,1087.95,1086.66,1087.95,0.35140000000000005
1491025140,1087.5,1087.84,1087.5,1087.84,0.5334
1491025200,1086.99,1087.3,1086.99,1087.3,0.7921
1491025260,1087.66,1087.67,1087.66,1087.67,0.8791
1491025320,1087.27,1087.66,1087.46,1087.66,0.7769
1491025380,1086.6,1087.27,1087.27,1086.6,1.747
1491025440,1086.74,1087.67,1086.74,1087.67,2.4145000000000003
1491025500,1087.8,1087.98,1087.94,1087.8,4.79158975
1491025560,1087.77,1088.1,1087.77,1088.1,1.3370000000000002
1491025620,1087.8,1088.1,1088.09,1088.1,5.26703197
1491025680,1087.92,1088.09,1087.92,1088.09,2.4265999999999996
1491025740,1087.85,1088.09,1088.08,1087.85,0.5673999999999999
1491025800,1088.09,1088.1,1088.09,1088.1,3.5254932200000004
1491025860,1088.09,1088.09,1088.09,1088.09,0.1249
1491025920,1088.08,1088.1,1088.09,1088.09,4.07820004
1491025980,1087.8,1088.08,1087.82,1088.08,2.1552
1491026040,1088.08,1088.09,1088.08,1088.09,1.15428551
1491026100,1088.08,1088.09,1088.09,1088.08,0.2298
1491026160,1087.9,1088.1,1087.92,1088.1,7.01990985
1491026220,1088.1,1088.1,1088.1,1088.1,5.5870999999999995
1491026280,1088.09,1088.1,1088.1,1088.1,3.31225486
1491026340,1088.09,1088.1,1088.1,1088.1,5.1660821199999996
1491026400,1088.09,1088.1,1088.1,1088.1,1.92098431
1491026460,1087.79,1088.09,1088.09,1088.08,7.021677419999999
1491026520,1088.1,1088.42,1088.1,1088.42,2.80229463
1491026580,1087.66,1088.42,1088.41,1088.42,15.207
1491026640,1088.41,1088.42,1088.42,1088.42,0.8838540800000001
1491026700,1088.42,1088.42,1088.42,1088.42,1.18807952
1491026820,1088.42,1088.42,1088.42,1088.42,1.9664000000000001
1491026880,1088.42,1088.42,1088.42,1088.42,0.5953
1491026940,1088.41,1088.42,1088.42,1088.41,0.5836
1491027000,1088.42,1088.42,1088.42,1088.42,1.7149152799999998
1491027060,1088.41,1088.41,1088.41,1088.41,0.2723
